speaker,file_id,wav_path,ann_path
TXHC,arctic_a0027,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0027.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0027.TextGrid
HQTV,arctic_b0342,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0342.TextGrid
TNI,arctic_a0051,data/l2arctic_release_v5.0/TNI/wav/arctic_a0051.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0051.TextGrid
ZHAA,arctic_b0340,data/l2arctic_release_v5.0/ZHAA/wav/arctic_b0340.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_b0340.TextGrid
YKWK,arctic_a0178,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0178.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0178.TextGrid
EBVS,arctic_a0077,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0077.TextGrid
NJS,arctic_a0299,data/l2arctic_release_v5.0/NJS/wav/arctic_a0299.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0299.TextGrid
NJS,arctic_a0107,data/l2arctic_release_v5.0/NJS/wav/arctic_a0107.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0107.TextGrid
SKA,arctic_a0052,data/l2arctic_release_v5.0/SKA/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0052.TextGrid
HJK,arctic_a0143,data/l2arctic_release_v5.0/HJK/wav/arctic_a0143.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0143.TextGrid
YKWK,arctic_a0106,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0106.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0106.TextGrid
SVBI,arctic_a0108,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0108.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0108.TextGrid
EBVS,arctic_a0073,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0073.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0073.TextGrid
HQTV,arctic_a0005,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0005.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0005.TextGrid
MBMPS,arctic_a0134,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0134.TextGrid
ASI,arctic_a0091,data/l2arctic_release_v5.0/ASI/wav/arctic_a0091.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0091.TextGrid
HJK,arctic_a0031,data/l2arctic_release_v5.0/HJK/wav/arctic_a0031.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0031.TextGrid
TLV,arctic_a0078,data/l2arctic_release_v5.0/TLV/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid
YKWK,arctic_a0260,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0260.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0260.TextGrid
ABA,arctic_a0023,data/l2arctic_release_v5.0/ABA/wav/arctic_a0023.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0023.TextGrid
HKK,arctic_a0026,data/l2arctic_release_v5.0/HKK/wav/arctic_a0026.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0026.TextGrid
LXC,arctic_b0527,data/l2arctic_release_v5.0/LXC/wav/arctic_b0527.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0527.TextGrid
YDCK,arctic_a0272,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0272.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0272.TextGrid
BWC,arctic_a0047,data/l2arctic_release_v5.0/BWC/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0047.TextGrid
PNV,arctic_a0515,data/l2arctic_release_v5.0/PNV/wav/arctic_a0515.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0515.TextGrid
BWC,arctic_b0074,data/l2arctic_release_v5.0/BWC/wav/arctic_b0074.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_b0074.TextGrid
THV,arctic_b0534,data/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_b0534.TextGrid
ABA,arctic_a0062,data/l2arctic_release_v5.0/ABA/wav/arctic_a0062.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0062.TextGrid
HJK,arctic_a0019,data/l2arctic_release_v5.0/HJK/wav/arctic_a0019.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0019.TextGrid
SVBI,arctic_a0410,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0410.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0410.TextGrid
NCC,arctic_a0575,data/l2arctic_release_v5.0/NCC/wav/arctic_a0575.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0575.TextGrid
TNI,arctic_a0117,data/l2arctic_release_v5.0/TNI/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0117.TextGrid
HJK,arctic_a0005,data/l2arctic_release_v5.0/HJK/wav/arctic_a0005.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0005.TextGrid
HKK,arctic_a0098,data/l2arctic_release_v5.0/HKK/wav/arctic_a0098.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0098.TextGrid
THV,arctic_a0178,data/l2arctic_release_v5.0/THV/wav/arctic_a0178.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0178.TextGrid
MBMPS,arctic_b0534,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0534.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0534.TextGrid
YKWK,arctic_a0115,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0115.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0115.TextGrid
EBVS,arctic_a0086,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0086.TextGrid
YKWK,arctic_a0495,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0495.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0495.TextGrid
ABA,arctic_a0092,data/l2arctic_release_v5.0/ABA/wav/arctic_a0092.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0092.TextGrid
PNV,arctic_b0465,data/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0465.TextGrid
HKK,arctic_a0094,data/l2arctic_release_v5.0/HKK/wav/arctic_a0094.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0094.TextGrid
ERMS,arctic_a0081,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0081.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0081.TextGrid
ERMS,arctic_a0254,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0254.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0254.TextGrid
ABA,arctic_a0129,data/l2arctic_release_v5.0/ABA/wav/arctic_a0129.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0129.TextGrid
NCC,arctic_a0112,data/l2arctic_release_v5.0/NCC/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0112.TextGrid
SKA,arctic_b0492,data/l2arctic_release_v5.0/SKA/wav/arctic_b0492.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_b0492.TextGrid
MBMPS,arctic_a0065,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0065.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0065.TextGrid
NJS,arctic_a0139,data/l2arctic_release_v5.0/NJS/wav/arctic_a0139.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0139.TextGrid
ERMS,arctic_a0109,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0109.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0109.TextGrid
EBVS,arctic_a0075,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0075.TextGrid
TNI,arctic_a0046,data/l2arctic_release_v5.0/TNI/wav/arctic_a0046.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0046.TextGrid
HQTV,arctic_a0085,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0085.TextGrid
TLV,arctic_b0315,data/l2arctic_release_v5.0/TLV/wav/arctic_b0315.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0315.TextGrid
PNV,arctic_a0007,data/l2arctic_release_v5.0/PNV/wav/arctic_a0007.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid
HJK,arctic_a0168,data/l2arctic_release_v5.0/HJK/wav/arctic_a0168.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0168.TextGrid
ASI,arctic_b0057,data/l2arctic_release_v5.0/ASI/wav/arctic_b0057.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0057.TextGrid
THV,arctic_a0088,data/l2arctic_release_v5.0/THV/wav/arctic_a0088.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0088.TextGrid
YBAA,arctic_a0071,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0071.TextGrid
ABA,arctic_a0036,data/l2arctic_release_v5.0/ABA/wav/arctic_a0036.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0036.TextGrid
TNI,arctic_a0031,data/l2arctic_release_v5.0/TNI/wav/arctic_a0031.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0031.TextGrid
RRBI,arctic_a0106,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0106.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0106.TextGrid
TXHC,arctic_a0041,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0041.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0041.TextGrid
ASI,arctic_a0021,data/l2arctic_release_v5.0/ASI/wav/arctic_a0021.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0021.TextGrid
SVBI,arctic_a0005,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0005.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0005.TextGrid
TLV,arctic_b0189,data/l2arctic_release_v5.0/TLV/wav/arctic_b0189.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0189.TextGrid
HKK,arctic_a0097,data/l2arctic_release_v5.0/HKK/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0097.TextGrid
SKA,arctic_a0096,data/l2arctic_release_v5.0/SKA/wav/arctic_a0096.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0096.TextGrid
THV,arctic_a0130,data/l2arctic_release_v5.0/THV/wav/arctic_a0130.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0130.TextGrid
EBVS,arctic_a0136,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0136.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0136.TextGrid
PNV,arctic_b0075,data/l2arctic_release_v5.0/PNV/wav/arctic_b0075.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0075.TextGrid
YBAA,arctic_a0128,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0128.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0128.TextGrid
ZHAA,arctic_a0100,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0100.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0100.TextGrid
TXHC,arctic_a0020,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0020.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0020.TextGrid
NJS,arctic_a0013,data/l2arctic_release_v5.0/NJS/wav/arctic_a0013.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0013.TextGrid
NJS,arctic_a0046,data/l2arctic_release_v5.0/NJS/wav/arctic_a0046.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0046.TextGrid
ERMS,arctic_a0052,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0052.TextGrid
YKWK,arctic_a0098,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0098.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0098.TextGrid
ASI,arctic_a0071,data/l2arctic_release_v5.0/ASI/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0071.TextGrid
SKA,arctic_a0117,data/l2arctic_release_v5.0/SKA/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0117.TextGrid
RRBI,arctic_a0101,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0101.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0101.TextGrid
ZHAA,arctic_a0101,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0101.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0101.TextGrid
NJS,arctic_a0159,data/l2arctic_release_v5.0/NJS/wav/arctic_a0159.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0159.TextGrid
ERMS,arctic_b0042,data/l2arctic_release_v5.0/ERMS/wav/arctic_b0042.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_b0042.TextGrid
EBVS,arctic_a0008,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0008.TextGrid
YKWK,arctic_a0010,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0010.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0010.TextGrid
HKK,arctic_a0077,data/l2arctic_release_v5.0/HKK/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0077.TextGrid
SVBI,arctic_a0282,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0282.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0282.TextGrid
ASI,arctic_a0022,data/l2arctic_release_v5.0/ASI/wav/arctic_a0022.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0022.TextGrid
TNI,arctic_a0047,data/l2arctic_release_v5.0/TNI/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0047.TextGrid
PNV,arctic_a0116,data/l2arctic_release_v5.0/PNV/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0116.TextGrid
ASI,arctic_a0144,data/l2arctic_release_v5.0/ASI/wav/arctic_a0144.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0144.TextGrid
MBMPS,arctic_a0096,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0096.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0096.TextGrid
TXHC,arctic_a0021,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0021.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0021.TextGrid
TXHC,arctic_a0023,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0023.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0023.TextGrid
PNV,arctic_b0503,data/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0503.TextGrid
TNI,arctic_a0214,data/l2arctic_release_v5.0/TNI/wav/arctic_a0214.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0214.TextGrid
HKK,arctic_b0019,data/l2arctic_release_v5.0/HKK/wav/arctic_b0019.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_b0019.TextGrid
ABA,arctic_a0257,data/l2arctic_release_v5.0/ABA/wav/arctic_a0257.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0257.TextGrid
ABA,arctic_b0106,data/l2arctic_release_v5.0/ABA/wav/arctic_b0106.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0106.TextGrid
NJS,arctic_b0534,data/l2arctic_release_v5.0/NJS/wav/arctic_b0534.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_b0534.TextGrid
HQTV,arctic_b0323,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0323.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0323.TextGrid
TNI,arctic_a0411,data/l2arctic_release_v5.0/TNI/wav/arctic_a0411.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0411.TextGrid
THV,arctic_a0434,data/l2arctic_release_v5.0/THV/wav/arctic_a0434.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0434.TextGrid
ERMS,arctic_b0538,data/l2arctic_release_v5.0/ERMS/wav/arctic_b0538.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_b0538.TextGrid
YBAA,arctic_a0060,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0060.TextGrid
ASI,arctic_a0062,data/l2arctic_release_v5.0/ASI/wav/arctic_a0062.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0062.TextGrid
YBAA,arctic_a0088,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0088.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0088.TextGrid
ZHAA,arctic_a0137,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0137.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0137.TextGrid
ABA,arctic_a0099,data/l2arctic_release_v5.0/ABA/wav/arctic_a0099.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0099.TextGrid
EBVS,arctic_a0265,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0265.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0265.TextGrid
ERMS,arctic_a0116,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0116.TextGrid
NCC,arctic_b0189,data/l2arctic_release_v5.0/NCC/wav/arctic_b0189.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0189.TextGrid
ERMS,arctic_a0089,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0089.TextGrid
EBVS,arctic_b0494,data/l2arctic_release_v5.0/EBVS/wav/arctic_b0494.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_b0494.TextGrid
EBVS,arctic_a0003,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0003.TextGrid
HKK,arctic_a0006,data/l2arctic_release_v5.0/HKK/wav/arctic_a0006.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0006.TextGrid
BWC,arctic_a0103,data/l2arctic_release_v5.0/BWC/wav/arctic_a0103.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0103.TextGrid
YDCK,arctic_a0071,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0071.TextGrid
PNV,arctic_a0022,data/l2arctic_release_v5.0/PNV/wav/arctic_a0022.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0022.TextGrid
EBVS,arctic_a0401,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0401.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0401.TextGrid
PNV,arctic_a0086,data/l2arctic_release_v5.0/PNV/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0086.TextGrid
HQTV,arctic_a0018,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0018.TextGrid
HJK,arctic_a0416,data/l2arctic_release_v5.0/HJK/wav/arctic_a0416.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0416.TextGrid
PNV,arctic_a0011,data/l2arctic_release_v5.0/PNV/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0011.TextGrid
YDCK,arctic_a0040,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0040.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0040.TextGrid
ERMS,arctic_a0154,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0154.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0154.TextGrid
LXC,arctic_b0476,data/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0476.TextGrid
EBVS,arctic_a0024,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0024.TextGrid
TXHC,arctic_a0434,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0434.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0434.TextGrid
PNV,arctic_b0320,data/l2arctic_release_v5.0/PNV/wav/arctic_b0320.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0320.TextGrid
TNI,arctic_a0139,data/l2arctic_release_v5.0/TNI/wav/arctic_a0139.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0139.TextGrid
MBMPS,arctic_a0060,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0060.TextGrid
LXC,arctic_a0515,data/l2arctic_release_v5.0/LXC/wav/arctic_a0515.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0515.TextGrid
HQTV,arctic_a0097,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0097.TextGrid
THV,arctic_a0013,data/l2arctic_release_v5.0/THV/wav/arctic_a0013.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0013.TextGrid
HKK,arctic_a0112,data/l2arctic_release_v5.0/HKK/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0112.TextGrid
HJK,arctic_a0071,data/l2arctic_release_v5.0/HJK/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0071.TextGrid
HJK,arctic_a0078,data/l2arctic_release_v5.0/HJK/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0078.TextGrid
NCC,arctic_a0096,data/l2arctic_release_v5.0/NCC/wav/arctic_a0096.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0096.TextGrid
SVBI,arctic_b0081,data/l2arctic_release_v5.0/SVBI/wav/arctic_b0081.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_b0081.TextGrid
ABA,arctic_b0150,data/l2arctic_release_v5.0/ABA/wav/arctic_b0150.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0150.TextGrid
SVBI,arctic_a0081,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0081.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0081.TextGrid
ABA,arctic_a0098,data/l2arctic_release_v5.0/ABA/wav/arctic_a0098.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0098.TextGrid
HQTV,arctic_b0355,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0355.TextGrid
EBVS,arctic_a0556,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0556.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0556.TextGrid
THV,arctic_b0320,data/l2arctic_release_v5.0/THV/wav/arctic_b0320.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_b0320.TextGrid
MBMPS,arctic_b0019,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0019.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0019.TextGrid
RRBI,arctic_b0073,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0073.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0073.TextGrid
ZHAA,arctic_a0029,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0029.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0029.TextGrid
ABA,arctic_a0063,data/l2arctic_release_v5.0/ABA/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0063.TextGrid
ASI,arctic_b0321,data/l2arctic_release_v5.0/ASI/wav/arctic_b0321.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0321.TextGrid
TNI,arctic_b0160,data/l2arctic_release_v5.0/TNI/wav/arctic_b0160.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_b0160.TextGrid
TLV,arctic_b0488,data/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0488.TextGrid
ASI,arctic_a0131,data/l2arctic_release_v5.0/ASI/wav/arctic_a0131.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0131.TextGrid
SVBI,arctic_a0018,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0018.TextGrid
MBMPS,arctic_a0075,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0075.TextGrid
ERMS,arctic_b0434,data/l2arctic_release_v5.0/ERMS/wav/arctic_b0434.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_b0434.TextGrid
YBAA,arctic_a0046,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0046.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0046.TextGrid
TXHC,arctic_a0113,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0113.TextGrid
NJS,arctic_a0039,data/l2arctic_release_v5.0/NJS/wav/arctic_a0039.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0039.TextGrid
NJS,arctic_a0047,data/l2arctic_release_v5.0/NJS/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0047.TextGrid
BWC,arctic_a0054,data/l2arctic_release_v5.0/BWC/wav/arctic_a0054.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0054.TextGrid
ERMS,arctic_a0548,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0548.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0548.TextGrid
MBMPS,arctic_b0413,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0413.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0413.TextGrid
TLV,arctic_a0063,data/l2arctic_release_v5.0/TLV/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0063.TextGrid
YBAA,arctic_a0067,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0067.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0067.TextGrid
